n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.8537378086353573,20.77921864664347,0.0181080560154152,2.433098059527321,2.835806771745883,0.7143173217773438,1.920521259307861,2.7009525299072266,3.1285929679870605,3.40088415145874,3.605004787445069,3.770258903503418,3.910900115966797,22
0.8504762022888582,2.8034669333738567,0.0195769647555199,2.7137973660333694,2.081623376665099,1.0425095558166504,2.9375317096710205,4.247919082641602,4.934589385986328,5.388557434082031,5.745126724243164,6.017764091491699,6.21292781829834,5
0.8374708980115552,7.782012054106387,0.0612347766107068,2.790109842556072,2.2614213801407663,0.9073598384857178,2.469843864440918,3.494839191436768,4.054822444915772,4.40244722366333,4.653767108917236,4.848580360412598,5.005607128143311,22
0.4843098298172522,167.08089227232182,0.535991494845357,2.2987515274253614,2.483567841165588,0.3575077056884765,0.7445263862609863,1.0238091945648191,1.22894549369812,1.3901653289794922,1.521599054336548,1.6354341506958008,1.7329485416412354,8
0.3,158.44641861088894,244.831320145276,2.51565283,2.21661283,0.2851407527923584,0.4837148189544678,0.5776276588439941,0.6418721675872803,0.6931073665618896,0.7362377643585205,0.7722165584564209,0.8032755851745605,21
0.40034654,103.5522543,94.4551161,2.55135808,2.27276863,0.47183537,1.11079216,1.4878273,1.64616823,1.74041128,1.81458235,1.87757254,1.93331861,20
0.46764026,271.65001408,86.03776502,2.4,2.6,0.2046485,0.31852198,0.42475796,0.5174999,0.601264,0.6781502,0.74863195,0.8134699,16
0.8593486,7.77546024,27.50638008,2.02321172,2.80943608,0.86607814,2.46838188,3.53976393,4.03245926,4.2576952,4.39671421,4.48443174,4.55485439,23
0.65085525,182.43690051,116.28100857,2.41964027,2.64335546,0.2243824,0.38282394,0.52735329,0.65595031,0.77093077,0.87527537,0.96980953,1.05527043,16
0.82078476,228.24934066,94.42711231,2.1,2.3,0.11736083,0.19344497,0.26338983,0.33008194,0.3960092,0.45891213,0.5175805,0.57379436,2
0.4224951380572744,40.38665754043111,0.0183300567818629,2.412466833935892,2.192392617155147,0.8147473335266113,2.2943122386932373,3.28198504447937,3.705811262130737,3.9053738117218018,4.00742244720459,4.09520435333252,4.164109230041504,22
